PARTY_NATIONALITY,BILL_AMOUNT,PAYMENT_TRANSACTIONS,PARTY_REV,PREPAID_LINES,OTHER_LINES,STATUS,MOUS_TO_LOCAL_MOBILES,MOUS_FROM_LOCAL_MOBILES,MOUS_TO_LOCAL_LANDLINES,MOUS_FROM_LOCAL_LANDLINES,MOUS_TO_INT_NUMBER,MOUS_FROM_INT_NUMBER,DATA_IN_BNDL,Years_stayed
-0.5573342790670132,-0.7794180390994144,-0.47465162852229154,0.07696777268679986,0.6702761595725003,0.13998650147865008,1.8688534981573424,-0.24711183647121332,-0.2080903923809612,-0.20820358045931073,-0.2808432142958853,-0.4447333590058484,-0.19212898503397033,-0.3096856444508831,3.1835810979473664
-0.5573342790670132,0.5888183006956044,0.8934714142053137,-0.03502185405676964,-0.19901559305996133,-0.11432693232425989,-0.22082221663194934,0.2619544406427549,-0.38596578741591075,0.5075549085364351,-0.28155144636327156,0.0066892732459696985,-0.19212898503397033,-0.16091176445502448,3.1835810979473664
-0.5573342790670132,2.9001394580199196,-0.47465162852229154,-0.00403880734132942,-0.37287394358645365,0.012829784577195106,-0.22082221663194934,0.35510533401040373,0.7708849364564314,-0.11163710557669018,-0.03187881225468011,0.6213282951322399,0.2024830973969826,0.9899127193771834,3.1835810979473664
-0.5573342790670132,-0.05426900417660541,-0.47465162852229154,0.14155759668383822,0.6702761595725003,0.012829784577195106,1.8688534981573424,-0.4360921897062773,-0.4329141874030385,-0.4451478973525059,-0.30150692637962656,-0.44634979541282777,-0.19212898503397033,-0.31053669868892314,3.1835810979473664
-0.5573342790670132,-0.24080617163391518,-0.47465162852229154,-0.018275940901051124,0.14870110799302333,0.012829784577195106,-0.22082221663194934,-0.13222185267067862,-0.41781108616029666,-0.35441429679165437,-0.2800516608088065,-0.44403435947850606,-0.19170769099578783,-0.207386030718652,3.1835810979473664
-0.4591560867752952,-0.7228826149057362,0.8934714142053137,-0.07990344168477137,0.3225594585195156,-0.11432693232425989,-0.22082221663194934,-0.389674795082998,-0.2895099902211243,-0.4451478973525059,-0.2788018395134189,-0.44634979541282777,-0.19184812234184867,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,0.08516600273367222,2.261594456932919,0.004258709857200039,0.49641780904600796,-0.11432693232425989,-0.22082221663194934,0.16799387707020774,-0.3236968550496562,0.510536155412006,-0.18881470624551344,-0.44634979541282777,-0.18580957446123267,0.28014898878952954,3.1835810979473664
-0.5573342790670132,0.05859764309244087,0.8934714142053137,0.1248437101516729,-0.19901559305996133,0.012829784577195106,-0.22082221663194934,-0.3755776604196318,-0.24776321203520665,-0.3773569357906125,-0.058291702297204206,-0.4176908147917891,0.07075849479191713,-0.05119418366085253,3.1835810979473664
-0.5573342790670132,2.5023779218891016,-0.47465162852229154,0.08504545868269017,-0.02515724253346901,0.9029268028873801,-0.22082221663194934,0.7836704282866752,-0.22225686719004462,0.9197446939414463,-0.06183286263413568,-0.013144838342371125,-0.19100553426548364,0.5524302918034558,3.1835810979473664
-0.5573342790670132,-0.17814994545527035,-0.47465162852229154,-0.08681528728833102,-0.37287394358645365,-0.11432693232425989,-0.22082221663194934,-0.2184018183153332,0.1628471262918279,-0.1787799699917203,0.08110503284835681,-0.24626118071106382,0.4398120722397977,-0.25147274915926016,3.1835810979473664
-0.5573342790670132,0.23811147958139373,-0.47465162852229154,-0.05765086078612224,-0.02515724253346901,0.012829784577195106,-0.22082221663194934,0.34766302294894125,-0.3897791950386629,-0.34482245901807856,-0.20602057941201574,-0.44634979541282777,-0.19212898503397033,-0.011615296685650126,3.1835810979473664
-0.5573342790670132,0.7085222265523644,-0.47465162852229154,0.023526195044008994,0.49641780904600796,0.13998650147865008,-0.22082221663194934,-0.12405305669934173,-0.06214392345054554,-0.284808663218544,-0.2574715560721376,-0.44634979541282777,-0.19212898503397033,-0.21257662529067933,3.1835810979473664
-0.5573342790670132,-0.8737086954355399,-0.47465162852229154,0.005531607910704295,0.3225594585195156,0.012829784577195106,-0.22082221663194934,-0.4277459317722229,0.14938312130798825,-0.29051191811094035,-0.0749976469455515,-0.44634979541282777,-0.17373247870000064,-0.312491221867605,3.019761598391781
-0.5573342790670132,0.49446446158847945,-0.47465162852229154,-0.0822344873141621,-0.37287394358645365,-0.11432693232425989,-0.22082221663194934,0.08109851788834854,0.10539512987010236,-0.26225488250770373,-0.21422773925172747,-0.3870658980000999,-0.1261262523853768,-0.3124711508627575,3.1835810979473664
-0.5573342790670132,1.4092576961507342,-0.47465162852229154,0.172202232187725,-0.37287394358645365,0.13998650147865008,-0.22082221663194934,0.273295369197666,1.3010991252672386,-0.10554499239617587,-0.016339367482027897,-0.14626056083064073,0.22467125007459487,-0.25171664097797875,3.1835810979473664
-0.4591560867752952,0.44172461391116336,-0.47465162852229154,-0.03439565717608924,0.14870110799302333,-0.11432693232425989,-0.22082221663194934,0.23529632643079518,-0.31391245391233175,1.0287546340438407,0.019572164405441756,-0.14407618730769572,-0.1879160446521452,-0.04514529184798142,3.1835810979473664
-0.5573342790670132,1.5163179513026332,2.261594456932919,0.12355293886728663,0.3225594585195156,0.012829784577195106,-0.22082221663194934,-0.02812377447789805,1.3699244426691022,-0.05421569836460843,1.4608244215365482,-0.4435101098329992,-0.15308907082905757,-0.19004325721496776,3.1835810979473664
-0.5573342790670132,-0.9780908542337435,-0.47465162852229154,-0.058386020663141275,0.6702761595725003,0.13998650147865008,-0.22082221663194934,-0.4360921897062773,-0.4329141874030385,-0.4451478973525059,-0.30150692637962656,-0.44634979541282777,-0.19212898503397033,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,1.062199678898646,0.8934714142053137,0.1015466814535734,-0.02515724253346901,0.012829784577195106,-0.22082221663194934,0.8397705912507244,-0.24199292418498963,2.8070035856071582,-0.021421974083270703,-0.4152880039165496,-0.19212898503397033,0.3102933548208373,3.1835810979473664
-0.41006699062943625,-0.5166121573300602,-0.47465162852229154,-0.059688042060203714,-0.37287394358645365,0.012829784577195106,-0.22082221663194934,-0.3240360516228866,-0.1060650130003131,1.836542917894165,-0.043960418110093345,-0.44634979541282777,-0.0723410468440761,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,-0.29974307915065834,-0.47465162852229154,0.3940065810736334,1.1918512111519775,0.2671432183801051,-0.22082221663194934,-0.4360921897062773,-0.4329141874030385,-0.4451478973525059,-0.30150692637962656,-0.44634979541282777,-0.19212898503397033,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,-0.27874274008621214,0.8934714142053137,0.017684654399587527,0.8441345100989927,0.13998650147865008,-0.22082221663194934,-0.4326094986879476,-0.417058439918964,-0.4451478973525059,-0.2688032691503183,-0.44634979541282777,-0.19212898503397033,-0.044218069608300756,3.1835810979473664
-0.5573342790670132,-0.8821124936675755,-0.47465162852229154,-0.0838658472714589,-0.19901559305996133,-0.11432693232425989,-0.22082221663194934,-0.3501118687696798,-0.1950277987258323,0.5152024548694213,-0.19639695543753138,-0.42345756089236397,-0.19114596561154448,-0.31250605695814443,3.1835810979473664
-0.4591560867752952,0.3173042675217631,-0.47465162852229154,-0.002128915872598384,1.017992860625485,-0.11432693232425989,-0.22082221663194934,-0.4360921897062773,-0.4329141874030385,-0.4451478973525059,-0.30150692637962656,-0.44634979541282777,-0.19212898503397033,-0.31105409428786995,3.1835810979473664
-0.5573342790670132,-0.6073951200627529,-0.47465162852229154,-0.09223050234015523,0.14870110799302333,-0.11432693232425989,-0.22082221663194934,-0.41863991481028445,-0.2928550846270472,-0.3439151230124701,0.2164606791388313,-0.2870215906492179,1.1461817429258094,-0.31250300267478315,3.1835810979473664
-0.5573342790670132,-0.4097586259635953,-0.47465162852229154,-0.04896575838923459,-0.19901559305996133,-0.11432693232425989,-0.22082221663194934,-0.16929476581961792,0.05796169119411577,0.8633602421643458,-0.10865950050132354,0.038144251976378024,0.13465475724959813,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,-0.966516689981753,-0.47465162852229154,-0.04054213086922018,-0.37287394358645365,0.012829784577195106,1.8688534981573424,-0.4360921897062773,-0.4329141874030385,-0.4451478973525059,-0.30150692637962656,-0.44634979541282777,-0.19212898503397033,-0.31250605695814443,3.1835810979473664
-0.3609778944835773,0.4848218213040275,-0.47465162852229154,0.012173631782935084,0.3225594585195156,0.012829784577195106,-0.22082221663194934,0.08178063730754369,1.1421235136257535,1.5179383604962031,0.8482870046670974,-0.3733480322760052,-0.19212898503397033,-0.10837154599182645,3.1835810979473664
-0.5573342790670132,-0.96057683853851,-0.47465162852229154,-0.014024660977159525,0.14870110799302333,0.13998650147865008,-0.22082221663194934,-0.4360921897062773,-0.4329141874030385,-0.4451478973525059,-0.30150692637962656,-0.44634979541282777,-0.19212898503397033,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,-0.3230054173102541,0.8934714142053137,-0.010365010939719003,1.7134262627314543,0.3942999352815601,-0.22082221663194934,-0.0851999782368932,0.3161528029152739,-0.16257754132013968,0.20829518000896582,-0.0021355957867281714,0.8887710855962946,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,-0.3350528238959502,0.8934714142053137,0.004025451058753062,0.3225594585195156,0.012829784577195106,-0.22082221663194934,-0.17358158135651094,-0.3054159141212876,-0.4110579874275002,-0.03700307956576916,-0.052681999107676,0.43040317205372153,0.08393851063379754,3.1835810979473664
-0.5573342790670132,0.15365951629040187,-0.47465162852229154,0.012130082882408216,-0.02515724253346901,0.012829784577195106,-0.22082221663194934,-0.20614030582882545,-0.36694892571823917,-0.1776133951273665,-0.1251154808905933,-0.40414769894952995,-0.16432357851392454,-0.2613031782763186,3.1835810979473664
-0.5573342790670132,0.45260260237137545,0.8934714142053137,-0.08990617050322479,-0.37287394358645365,-0.11432693232425989,-0.22082221663194934,0.012947578518518434,-0.3835740449156759,0.6296564110054668,-0.17035901178362353,-0.21961182373113455,-0.19212898503397033,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,0.08147607759057096,-0.47465162852229154,-0.007632135996051822,1.539567912204962,0.012829784577195106,-0.22082221663194934,-0.21817444517560153,-0.14508553924540357,0.40178545416835687,-0.05579205970642908,-0.44634979541282777,-0.19212898503397033,-0.31250605695814443,3.1835810979473664
-0.41006699062943625,-0.9463405015116836,-0.47465162852229154,-0.051653360641688975,-0.02515724253346901,0.012829784577195106,-0.22082221663194934,-0.41014946903152216,-0.3040946018309481,-0.39705908905525455,-0.23939080799886403,-0.44634979541282777,-0.19212898503397033,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,0.26326744479126174,0.8934714142053137,-0.056783058214433954,-0.19901559305996133,-0.11432693232425989,-0.22082221663194934,-0.20366138403711626,0.006698119423347448,-0.13807946916870975,-0.16315170898022185,-0.42516137224026107,-0.19212898503397033,-0.1702679506252552,3.1835810979473664
-0.5573342790670132,0.7543120024191229,-0.47465162852229154,0.09037021900456883,0.3225594585195156,0.2671432183801051,1.8688534981573424,0.24055918276263413,1.2495846714160264,0.17961775222364326,0.37118855550781327,-0.10803402417910285,-0.132866956996297,-0.23815384852140178,3.1835810979473664
-0.5573342790670132,0.26309137580409225,-0.47465162852229154,0.06530537712570719,0.49641780904600796,0.012829784577195106,-0.22082221663194934,0.18128688721501066,0.1146610413745087,1.1705582897775146,-0.12607367721705712,-0.4371754266164587,-0.1363777406478179,-0.2653061802236301,3.1835810979473664
-0.5573342790670132,0.8281709244354736,-0.47465162852229154,0.14682293093816365,-0.19901559305996133,0.012829784577195106,-0.22082221663194934,-0.238554842456432,-0.3831391826429059,-0.0673072607312456,-0.2579714845902926,-0.39257051927792136,-0.16516616659028957,0.09604651896417045,3.1835810979473664
-0.5573342790670132,-0.06859954108962608,-0.47465162852229154,-0.02038579444099207,0.3225594585195156,0.13998650147865008,-0.22082221663194934,-0.31618890545897504,-0.12469718884130357,-0.1939454432283198,-0.263304055450613,-0.44634979541282777,-0.19212898503397033,-0.22783935914332046,3.1835810979473664
-0.5573342790670132,-0.5000621677972711,-0.47465162852229154,-0.0027299814448905006,0.49641780904600796,0.13998650147865008,-0.22082221663194934,-0.39828724596112863,0.01618146206413886,-0.41481695087930687,-0.21214470375941485,-0.44634979541282777,-0.19212898503397033,-0.16705132484135476,3.019761598391781
-0.5573342790670132,5.92871086900895,0.8934714142053137,0.18466973804730802,0.3225594585195156,0.13998650147865008,-0.22082221663194934,1.7420315751968454,-0.32617222491003917,-0.2543480973159724,-0.2889253920060583,-0.3498004856986578,-0.19212898503397033,-0.2587182219517807,3.1835810979473664
-0.5573342790670132,-0.8986759940649423,-0.47465162852229154,-0.08074547782001887,-0.19901559305996133,-0.11432693232425989,-0.22082221663194934,-0.4360921897062773,-0.4329141874030385,-0.4451478973525059,-0.30150692637962656,-0.44634979541282777,-0.19212898503397033,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,1.7635884252610532,-0.47465162852229154,0.16146897054660272,0.49641780904600796,0.13998650147865008,-0.22082221663194934,0.9670496383234701,1.2879696297239915,0.6505251391344626,0.33336063096741586,-0.38038171501988816,-0.04622081647676034,-0.13334963517806064,3.1835810979473664
-0.5573342790670132,0.49938922585137857,-0.47465162852229154,0.09378989641844038,0.3225594585195156,0.012829784577195106,-0.22082221663194934,0.8981888511027702,0.5996495538172387,0.25090843837859805,-0.11203401799887001,-0.44634979541282777,-0.19212898503397033,-0.19647383264134233,3.1835810979473664
-0.5573342790670132,3.616571887584743,0.8934714142053137,0.3108567600333046,0.49641780904600796,0.3942999352815601,-0.22082221663194934,0.11010245741997936,0.29389119964385707,0.5494219842237996,0.08189658633543559,-0.44634979541282777,-0.19030337753517945,-0.31249062555514956,3.1835810979473664
-0.5573342790670132,0.8620916331690345,-0.47465162852229154,-0.04914693994265616,-0.02515724253346901,-0.11432693232425989,-0.22082221663194934,0.25282069524914186,0.6643938560438762,0.43600498352273515,0.26470378114079174,-0.083831165544872,0.8543654058113894,-0.31250605695814443,3.1835810979473664
-0.3118887983377183,0.343982192938578,-0.47465162852229154,-0.0719477833717086,-0.37287394358645365,-0.11432693232425989,-0.22082221663194934,-0.14638553557006398,-0.17721517101429293,-0.382282474106773,-0.15606938830635894,1.1994009042444103,-0.11306613720171893,-0.29779748647047005,3.1835810979473664
-0.5573342790670132,2.172160789898799,0.8934714142053137,0.20162876863497983,-0.37287394358645365,1.0300835197888352,-0.22082221663194934,-0.17878898082500067,-0.4182459484330666,-0.1313392588413322,-0.19818836596092027,0.010970645350941957,-0.050714619550707135,-0.16687549993098053,3.1835810979473664
-0.3609778944835773,-0.24582616831187415,-1.842774671249897,-0.08681809981786098,0.14870110799302333,-0.11432693232425989,-0.22082221663194934,-0.26475821038892833,0.596337910355375,0.147212894880482,0.5118767726586081,-0.1745700416880082,-0.12093029258112581,-0.11489940760650813,3.1835810979473664
-0.5573342790670132,-0.9812979717409521,-0.47465162852229154,-0.07987114291869515,-0.19901559305996133,0.012829784577195106,3.958529212946634,-0.4360921897062773,-0.4329141874030385,-0.4451478973525059,-0.30150692637962656,-0.44634979541282777,-0.19212898503397033,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,-0.3071102563236791,-0.47465162852229154,-0.06145313343468294,-0.19901559305996133,0.012829784577195106,-0.22082221663194934,0.0030485284106864787,-0.31891337004918646,-0.23347936918697654,0.08968713907668484,-0.4438596095966705,-0.09438876817562755,-0.10204071473860492,3.1835810979473664
-0.5082451829211542,0.16376228284636374,-0.47465162852229154,0.013643134995088256,-0.19901559305996133,0.012829784577195106,-0.22082221663194934,0.33826308461125204,0.678811212933404,-0.4451478973525059,-0.3006737121827015,-0.44634979541282777,-0.191567259649727,-0.12557693494222869,3.1835810979473664
-0.5573342790670132,5.856753725970925,-0.47465162852229154,0.04101361897621877,-0.02515724253346901,0.012829784577195106,-0.22082221663194934,2.209349925581537,-0.31324343503114715,0.9280403374212957,0.1905893783243085,0.5995282473732485,0.2839332781122682,0.9408516060589395,3.1835810979473664
-0.5573342790670132,0.7455727868888533,0.8934714142053137,0.011669825439964985,0.6702761595725003,0.012829784577195106,-0.22082221663194934,0.6075782500939652,-0.2946614356062455,1.0312174032019212,-0.07520595049478275,-0.2859294038877454,-0.11699821489142237,0.4036401949755615,3.1835810979473664
-0.3609778944835773,-0.47646580345252054,-0.47465162852229154,-0.07781037265319923,0.3225594585195156,-0.11432693232425989,-0.22082221663194934,0.11397334648175343,0.9829304708478831,-0.34261892871874366,-0.20127125848954294,-0.44634979541282777,-0.19212898503397033,-0.12048151767184959,3.1835810979473664
-0.41006699062943625,0.6425749295032486,-0.47465162852229154,-0.05957717381579788,0.6702761595725003,0.012829784577195106,-0.22082221663194934,0.23347734131294134,1.418946801187902,2.0681728381830817,7.621901818569299,-0.1060244005379934,21.996866280654693,-0.2705450033655004,3.1835810979473664
-0.2627997021918594,2.575053217925272,0.8934714142053137,0.05607373606531273,-0.19901559305996133,0.012829784577195106,-0.22082221663194934,-0.22231707286778662,0.036436008692001975,0.9562973730245323,0.2658286203066406,2.700415014271311,0.565638558310308,-0.28269012839893526,3.1835810979473664
-0.21371060604600042,-0.8383065334195771,0.8934714142053137,-0.10027806697689037,-0.19901559305996133,-0.11432693232425989,-0.22082221663194934,-0.4168209296924308,0.1683163556455119,-0.3689316728813906,0.4630920814286464,-0.44163154860326653,0.24278689371644288,-0.3095650584356395,3.1835810979473664
-0.5082451829211542,0.3363812235649639,-0.47465162852229154,-0.0665361066680522,-0.37287394358645365,-0.11432693232425989,-0.22082221663194934,0.1327621317844619,0.7034980096491148,1.235756862751955,0.48254763292684627,0.4345206714499816,1.385898050651659,-0.31250125737001383,3.1835810979473664
-0.5573342790670132,0.6732226061241149,0.8934714142053137,0.0263721156934392,0.14870110799302333,0.012829784577195106,-0.22082221663194934,0.8265718577736153,2.905406402347856,0.057775488613356844,0.10851777992719097,-0.430447556165788,-0.1243006448865859,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,0.8177017633628711,-0.47465162852229154,0.01785640037604034,-0.37287394358645365,0.5214566521830152,-0.22082221663194934,0.5532471610707552,-0.36335294923187206,0.6144909377688673,0.20308759127818427,-0.32162206725266707,-0.1912863969576053,0.011128046294425004,3.1835810979473664
-0.5573342790670132,0.7280848671550082,-0.47465162852229154,0.15649450669333695,-0.02515724253346901,-0.11432693232425989,-0.22082221663194934,-0.34275274300324116,-0.18683231743132123,-0.3016591890369878,-0.21401943570249624,-0.44634979541282777,-0.16994083235635804,-0.22136449659073798,3.1835810979473664
-0.5573342790670132,-0.8054714575827681,-0.47465162852229154,-0.06215427073316535,0.14870110799302333,-0.11432693232425989,-0.22082221663194934,-0.40829166410932405,-0.42680939011222924,-0.4451478973525059,-0.2980074267525413,-0.44634979541282777,-0.19212898503397033,-0.31250387532716783,3.1835810979473664
-0.5573342790670132,0.7138574554588454,-0.47465162852229154,-0.050926547635456385,-0.37287394358645365,0.13998650147865008,-0.22082221663194934,0.5189970022662902,0.2013324374319707,0.25777826813534815,-0.22693425575483453,-0.4100018199910226,-0.16165538293876863,-0.3125059987813188,3.1835810979473664
-0.5573342790670132,1.2810536555361993,0.8934714142053137,0.10826482515670471,0.14870110799302333,0.13998650147865008,-0.22082221663194934,1.0517322686576962,-0.316287470940537,0.27164754707822114,-0.16369329820822315,-0.255391862036974,-0.06883026319255517,0.3528400016780005,3.1835810979473664
-0.5573342790670132,-0.8447577922202052,-0.47465162852229154,-0.10052312026941149,-0.37287394358645365,-0.11432693232425989,-0.22082221663194934,-0.43093470141480184,-0.4329141874030385,-0.1336724085700398,-0.30150692637962656,-0.44634979541282777,-0.19212898503397033,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,-0.3680062308190771,-0.47465162852229154,0.12039990772412064,-0.37287394358645365,0.13998650147865008,-0.22082221663194934,-0.4360921897062773,-0.4329141874030385,-0.4451478973525059,-0.30150692637962656,-0.44634979541282777,-0.19212898503397033,-0.13383048120390734,3.1835810979473664
-0.16462150990014146,1.3444837990617584,-0.47465162852229154,-0.04427608616374852,-0.37287394358645365,-0.11432693232425989,-0.22082221663194934,-0.3251008233991913,-0.1821659107350588,1.6313553611972675,-0.047709881996256066,-0.07050648705490738,0.3578001661402686,-0.24455978604536086,3.1835810979473664
-0.5573342790670132,3.9400708414189602,-0.47465162852229154,0.13353942755495868,0.49641780904600796,0.13998650147865008,-0.22082221663194934,0.7020545624956597,-0.09320312500953955,2.5464685325681415,0.4083915694005168,0.9833226753546889,0.1913890210581764,1.4022175694183707,3.1835810979473664
-0.5573342790670132,-0.8068608707611484,-0.47465162852229154,0.13912021915747558,1.3657095616784696,0.5214566521830152,-0.22082221663194934,-0.31952186294626195,-0.31981654553878563,-0.4026327245182783,-0.29713255184577003,-0.44634979541282777,-0.19212898503397033,-0.31119751470740253,3.1835810979473664
-0.5573342790670132,-0.9646677741389412,-0.47465162852229154,-0.09185389507928854,0.6702761595725003,-0.11432693232425989,-0.22082221663194934,-0.43028031042728127,-0.40744129350193575,-0.4451478973525059,-0.28013498222849903,-0.44634979541282777,-0.19212898503397033,-0.31250605695814443,3.1835810979473664
-0.5573342790670132,1.4286867279563336,-0.47465162852229154,0.07490409916308337,-0.37287394358645365,0.012829784577195106,-0.22082221663194934,-0.10642886552696638,0.289642929748335,1.163429221162019,0.25012253269460333,0.3288843678803603,0.8790813227180969,-0.06946655014430318,3.1835810979473664
-0.5573342790670132,-0.42556075575584495,-0.47465162852229154,-0.040268680028371195,0.8441345100989927,-0.11432693232425989,-0.22082221663194934,-0.4360810983336074,-0.4329141874030385,-0.4451478973525059,-0.2992155873380827,-0.44634979541282777,-0.1904438088812403,-0.3070454346614289,3.1835810979473664
-0.5573342790670132,0.05952928907608197,-0.47465162852229154,0.0016890525454871048,0.3225594585195156,-0.11432693232425989,-0.22082221663194934,0.14331557287981436,-0.3633194982878128,-0.3828009518242636,-0.17215042230701244,-0.3889881467002915,-0.07908175145499627,-0.11541498517864822,3.1835810979473664
